date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:44:32	71915/71915	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:30%20GMT	https://www.getthegloss.com/listing/news-and-features-by-susannah-taylor	www.getthegloss.com/listing/news-and-features-by-susannah-taylor.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:32	56686/56686	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:30%20GMT	https://www.getthegloss.com/gallery/harvey-nichols-special-the-holy-grail-of-beauty	www.getthegloss.com/gallery/harvey-nichols-special-the-holy-grail-of-beauty.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:33	54047/54047	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:30%20GMT	https://www.getthegloss.com/listing/elle-macpherson-s-body-blog	www.getthegloss.com/listing/elle-macpherson-s-body-blog.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:33	75864/75864	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:31%20GMT	https://www.getthegloss.com/listing/sense-and-sensitivity	www.getthegloss.com/listing/sense-and-sensitivity.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:34	56640/56640	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:32%20GMT	https://www.getthegloss.com/article/stress-sex-and-sperm-what-a-fertility-expert-wants-you-to-know	www.getthegloss.com/article/stress-sex-and-sperm-what-a-fertility-expert-wants-you-to-know.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:34	71533/71533	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:33%20GMT	https://www.getthegloss.com/listing/the-makeup-maniac	www.getthegloss.com/listing/the-makeup-maniac.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:35	74912/74912	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:33%20GMT	https://www.getthegloss.com/listing/not-fair	www.getthegloss.com/listing/not-fair.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:36	71543/71543	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:33%20GMT	https://www.getthegloss.com/listing/freer-nutrition	www.getthegloss.com/listing/freer-nutrition.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:36	38311/38311	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:34%20GMT	https://www.getthegloss.com/author/anna-hunter	www.getthegloss.com/author/anna-hunter.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:36	73255/73255	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:34%20GMT	https://www.getthegloss.com/listing/doing-it-all	www.getthegloss.com/listing/doing-it-all.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:36	49412/49412	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:35%20GMT	https://www.getthegloss.com/listing/zen-mistress	www.getthegloss.com/listing/zen-mistress.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:40	53949/53949	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:36%20GMT	https://www.getthegloss.com/article/sense-and-sensitivity-evercalm-mask-review-10-minute-mask-sensitive-skin	www.getthegloss.com/article/sense-and-sensitivity-evercalm-mask-review-10-minute-mask-sensitive-skin.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:40	30984/30984	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:36%20GMT	https://www.getthegloss.com/listing/find-an-expert	www.getthegloss.com/listing/find-an-expert.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:41	72235/72235	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:36%20GMT	https://www.getthegloss.com/listing/budget-beauty	www.getthegloss.com/listing/budget-beauty.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:41	60234/60234	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:36%20GMT	https://www.getthegloss.com/listing/health-and-beauty-advice	www.getthegloss.com/listing/health-and-beauty-advice.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:42	37778/37778	---M-Z	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:40%20GMT	https://www.getthegloss.com/author/judy-johnson	www.getthegloss.com/author/judy-johnson.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:42	74118/74118	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:41%20GMT	https://www.getthegloss.com/listing/horoscopes	www.getthegloss.com/listing/horoscopes.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:42	72923/72923	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:42%20GMT	https://www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide	www.getthegloss.com/listing/project-bikini-get-bikini-ready-guide.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
15:44:43	69508/69508	U--M-Z	200	updated ('OK')	text/html	date:Tue,%2007%20Mar%202017%2015:44:42%20GMT	https://www.getthegloss.com/listing/competitions-offers-and-giveaways	www.getthegloss.com/listing/competitions-offers-and-giveaways.html	(from http://www.getthegloss.com/listing/beauty-reviews-beauty-product-reviews)
